455001
442973
437442
445951
439219
462725
498109
613896
778066
884924
905967
886269
873787
868160
787165
735387
677927
626825
614388
594544
577593
493081
454072
426678
420059
417025
426057
431692
469363
564114
690581
791161
846474
903309
895457
806941
817156
767361
716363
698105
533199
512643
496724
480436
520345
504876
463866
394116
383860
407791
388684
415923
478803
600958
627162
642389
587983
531306
559893
549130
783845
644688
664794
699052
564625
499852
512757
457385
427234
416618
409250
467281
483753
426853
468020
555479
606357
632808
562323
585635
581527
582509
588778
596011
566716
658179
647793
556708
552320
520337
478471
456733
441299
417682
407654
417018
453925
490929
603980
767749
908347
895436
726432
655927
637997
751289
620687
502214
481831
518703
457984
468997
464629
543303
573866
638207
909604
854130
727643
680629
777145
757096
646076
640477
638977
528548
451215
440351
436129
521346
524852
547441
643999
778558
821337
707959
647995
623575
600637
583978
561419
495816
473739
449465
447073
464764
462290
460372
516574
612130
793743
898323
864518
783842
730968
703025
679793
685474
574127
505333
488782
692413
576107
557092
557419
662333
686769
785178
903366
855117
765028
682386
689840
731323
690939
682707
654434
605568
593931
538863
505771
516301
526605
560297
610677
802189
755248
797307
799609
803513
785770
887171
836785
789287
802764
754993
663908
724794
691501
589659
548407
526829
545518
551106
616816
641955
653322
671458
732130
702858
715510
733449
728855
743386
727514
709707
691619
691177
709110
700742
661117
615026
545039
501996
471655
450115
463004
465712
493725
538358
654036
824614
835106
774609
759958
736942
687490
639036
551684
498683
483434
476713
471165
474925
495145
551208
665127
831589
833423
752170
741373
728318
713897
676545
589117
512004
475657
470979
456017
458440
486249
534154
645519
817354
887240
806901
775348
738329
715183
681346
630720
560014
503223
478685
449920
452706
476296
486875
519300
636880
825643
907401
862452
760259
709001
673764
678832
661628
640381
572731
520166
493188
499991
500387
512932
533220
560073
664938
791736
890279
895137
876531
761884
684649
660633
652625
596094
596410
546508
510514
502345
497707
504325
485141
452844
467307
521567
618652
655181
669940
692980
702634
695068
710561
688136
653066
630367
610856
602000
595301
577791
543409
496257
463386
442098
427660
422554
433784
448733
468738
508982
547773
595947
624808
661219
666008
670039
661687
683039
662022
647086
685042
710884
695050
678318
633107
567164
550586
527898
457548
449190
461697
490957
535265
652607
860110
819072
767453
766082
732443
676042
587074
506391
491563
499196
476951
451416
462422
524366
657710
838153
852173
778333
748712
734847
709383
662449
587727
524915
494891
456672
407335
418690
425548
414630
410168
405710
410962
389932
403256
399394
393875
391504
402610
383215
379897
401211
411811
397962
404809
414566
395351
380295
385980
389068
404489
412094
417190
410851
426300
413696
396951
384345
401641
422255
410186
399183
417912
392276
413053
485986
511407
506876
515363
489853
420773
409488
423216
430510
414053
399116
414533
399437
393275
389202
402153
382650
380887
456617
448384
434020
424750
423387
442748
385083
453312
508556
518336
571820
681590
851737
903444
835880
735781
717465
700596
673412
625550
567255
514003
522841
483273
494324
557757
540291
572860
681542
829614
902831
857518
749475
671139
627910
622781
609599
570936
530629
475306
461489
457559
452644
445567
464431
520590
616969
775773
876433
897702
895503
860667
815460
731375
664625
568646
629356
637221
646523
504739
471529
437079
404918
417775
408913
395852
396549
430686
461770
502253
547352
556861
575106
569515
568382
583473
564876
550322
548855
527414
514684
509322
511990
490656
482979
446742
419768
432695
427517
427972
